,strike,lastPrice,change,openInterest,impliedVolatility,inTheMoney,timeToCall,Close,Volume,Black_Scholes
788,565.0,34.65,0.6500015,15128.0,0.2329178271484375,True,28,595.510009765625,38226400.0,32.80482642361483
789,566.0,32.06,0.0,1638.0,0.2296829962158203,True,29,593.6699829101562,46750300.0,30.279987914221806
790,567.0,31.59,0.45000076,2376.0,0.2263871307373046,True,28,595.510009765625,38226400.0,30.95227654926805
791,568.0,30.64,-0.75,2247.0,0.2209550561523437,True,28,595.510009765625,38226400.0,30.036352798586677
792,569.0,29.57,-0.6100006,1742.0,0.2196733306884765,True,28,595.510009765625,38226400.0,29.127968658072405
793,570.0,30.0,0.7099991,21788.0,0.2164384997558593,True,28,595.510009765625,38226400.0,28.22761996494637
794,571.0,27.85,-1.0,5395.0,0.2132952206420898,True,28,595.510009765625,38226400.0,27.335814095218154
795,572.0,27.66,0.72999954,2669.0,0.210121424255371,True,28,595.510009765625,38226400.0,26.45306823232721
796,573.0,26.7,0.0,2856.0,0.2068560760498046,True,29,593.6699829101562,46750300.0,24.11866800470051
797,574.0,26.29,0.44000053,3801.0,0.2037127969360351,True,28,595.510009765625,38226400.0,24.716862786606555
798,575.0,25.4,0.19000053,29292.0,0.2004779660034179,True,28,595.510009765625,38226400.0,23.864468820443165
799,576.0,23.93,0.050001144,3775.0,0.1973652041625976,True,28,595.510009765625,38226400.0,23.02326159766733
800,577.0,23.55,2.3599987,7754.0,0.194343994140625,True,28,595.510009765625,38226400.0,22.19377609145738
801,578.0,22.39,0.0,2204.0,0.1912007150268554,True,29,593.6699829101562,46750300.0,20.03996286709861
802,579.0,21.38,0.29999924,3987.0,0.1881489877319335,True,28,595.510009765625,38226400.0,20.572089726529043
803,580.0,21.01,-0.069999695,24250.0,0.1759725958251953,True,28,595.510009765625,38226400.0,19.780930613587145
804,581.0,19.46,-0.1800003,3060.0,0.1733481103515625,True,28,595.510009765625,38226400.0,19.003571408937944
805,582.0,18.5,-0.6700001,2698.0,0.1774984594726562,True,28,595.510009765625,38226400.0,18.240503031569006
806,583.0,18.21,-0.3900013,2969.0,0.1680991394042969,True,28,595.510009765625,38226400.0,17.49219963484245
807,584.0,17.35,0.55000114,13855.0,0.1645896530151367,True,28,595.510009765625,38226400.0,16.759116000220047
808,585.0,16.73,0.6000004,22801.0,0.1617820639038085,True,28,595.510009765625,38226400.0,16.04168499900976
809,586.0,15.88,0.5500002,3569.0,0.1589744747924805,True,28,595.510009765625,38226400.0,15.340315146278783
810,587.0,14.92,0.15999985,4231.0,0.1548851602172852,True,28,595.510009765625,38226400.0,14.655388270441108
811,588.0,14.01,0.010000229,5517.0,0.1521080883789062,True,28,595.510009765625,38226400.0,13.987257321081245
812,589.0,13.5,0.0,5120.0,0.1494530856323242,True,28,595.510009765625,38226400.0,13.336244336300354
813,590.0,12.64,0.2800007,33876.0,0.1467675656127929,True,28,595.510009765625,38226400.0,12.702638589323271
814,591.0,11.95,0.28999996,4369.0,0.1442041146850585,True,28,595.510009765625,38226400.0,12.086694932265345
815,592.0,11.25,0.35000038,3973.0,0.1417322155761718,True,28,595.510009765625,38226400.0,11.488632352897639
816,593.0,10.45,0.09000015,2091.0,0.1393213510131836,True,28,595.510009765625,38226400.0,10.908632757955786
817,594.0,9.86,0.15999985,2784.0,0.137002038269043,True,28,595.510009765625,38226400.0,10.346839994088782
818,595.0,9.12,-0.010000229,48437.0,0.1345606564331055,True,28,595.510009765625,38226400.0,9.80335911494251
819,596.0,8.47,-0.029999733,4392.0,0.1324854818725586,False,28,595.510009765625,38226400.0,9.278255900181989
820,597.0,7.87,-0.03999996,2707.0,0.1302577209472656,False,28,595.510009765625,38226400.0,8.771556629507018
821,598.0,7.37,-0.05000019,4339.0,0.1282130636596679,False,28,595.510009765625,38226400.0,8.28324811195364
822,599.0,6.69,-0.28999996,6315.0,0.1263515100097656,False,28,595.510009765625,38226400.0,7.813277968039529
823,600.0,6.17,-0.21000004,43518.0,0.1244289218139648,False,28,595.510009765625,38226400.0,7.361555159643444
824,601.0,5.69,-0.19999981,3262.0,0.1226894372558593,False,28,595.510009765625,38226400.0,6.927950759950818
825,602.0,5.17,-0.30999994,4362.0,0.1208889181518554,False,28,595.510009765625,38226400.0,6.512298953381702
826,603.0,4.76,-0.27999973,27638.0,0.1193935717773437,False,28,595.510009765625,38226400.0,6.114398253172624
827,604.0,4.37,-0.21000004,3422.0,0.1178677081298828,False,28,595.510009765625,38226400.0,5.7340129222521625
828,605.0,3.9,-0.28999996,65695.0,0.116647017211914,False,28,595.510009765625,38226400.0,5.3708745812377
829,606.0,3.55,-0.26999998,2822.0,0.1153652917480468,False,28,595.510009765625,38226400.0,5.024683985826783
830,607.0,3.19,-0.31999993,4300.0,0.114266669921875,False,28,595.510009765625,38226400.0,4.695112954561068
831,608.0,2.93,-0.26999998,1533.0,0.1131070135498047,False,28,595.510009765625,38226400.0,4.381806426924243
832,609.0,2.6,-0.4000001,1687.0,0.1121609780883788,False,28,595.510009765625,38226400.0,4.084384630997306
833,610.0,2.33,-0.27999997,101419.0,0.1113980462646484,False,28,595.510009765625,38226400.0,3.802445339441192
834,611.0,2.09,-0.47000003,2107.0,0.1104825280761718,False,28,595.510009765625,38226400.0,3.5355661923978516
835,612.0,1.88,-0.41999996,2435.0,0.1099942517089843,False,28,595.510009765625,38226400.0,3.283307065994677
836,613.0,1.69,-0.25,5860.0,0.10938390625,False,28,595.510009765625,38226400.0,3.0452124654838997
837,614.0,1.56,-0.1400001,1352.0,0.1088956298828125,False,28,595.510009765625,38226400.0,2.820813922642685
838,615.0,1.32,-0.25,164788.0,0.1082242498779296,False,28,595.510009765625,38226400.0,2.6096323778691897
839,616.0,1.23,-0.21000004,754.0,0.1080106289672851,False,28,595.510009765625,38226400.0,2.4111805284219656
840,617.0,1.06,-0.19000006,1350.0,0.1077359735107422,False,28,595.510009765625,38226400.0,2.2249651254430347
841,620.0,0.75,-0.17000002,29783.0,0.1069425244140625,False,28,595.510009765625,38226400.0,1.734762154761782
842,625.0,0.42,-0.08000001,18719.0,0.1069425244140625,False,28,595.510009765625,38226400.0,1.1162828127210886
843,630.0,0.23,-0.059999987,12795.0,0.1086514916992187,False,28,595.510009765625,38226400.0,0.6950042185829233
844,635.0,0.14,-0.040000007,7851.0,0.1115811499023437,False,28,595.510009765625,38226400.0,0.4185546686150765
845,640.0,0.08,-0.04,11925.0,0.1167080517578125,False,28,595.510009765625,38226400.0,0.24378121136454922
846,645.0,0.05,-0.040000003,7555.0,0.1211025390625,False,28,595.510009765625,38226400.0,0.13731388578058734
847,650.0,0.04,-0.02,9797.0,0.1284266845703124,False,28,595.510009765625,38226400.0,0.07480344029526531
848,655.0,0.03,-0.01,2211.0,0.13477427734375,False,29,593.6699829101562,46750300.0,0.03567144195022154
849,660.0,0.03,-0.01,2138.0,0.1445398046875,False,29,593.6699829101562,46750300.0,0.018287446805459018
850,665.0,0.02,-0.02,3865.0,0.149422568359375,False,28,595.510009765625,38226400.0,0.009914942323252074
851,670.0,0.03,0.0,3529.0,0.15821154296875,False,28,595.510009765625,38226400.0,0.004735820035803084
852,675.0,0.02,0.0,3299.0,0.167000517578125,False,28,595.510009765625,38226400.0,0.0021906694198076393
853,680.0,0.02,-0.01,22662.0,0.168953623046875,False,28,595.510009765625,38226400.0,0.000981770980465757
854,685.0,0.02,-0.01,4287.0,0.17774259765625,False,28,595.510009765625,38226400.0,0.0004264634708482512
855,690.0,0.03,0.0,2380.0,0.1855550195312499,False,31,590.2999877929688,49412000.0,0.00016888383783268332
856,695.0,0.01,0.0,3940.0,0.19336744140625,False,28,595.510009765625,38226400.0,7.340577489180558e-05
857,700.0,0.01,0.0,5258.0,0.2011798632812499,False,29,593.6699829101562,46750300.0,2.8907665974462968e-05
858,705.0,0.02,0.0,6707.0,0.2089922851562499,False,29,593.6699829101562,46750300.0,1.1314855752697552e-05
859,710.0,0.02,0.0,13243.0,0.21680470703125,False,29,593.6699829101562,46750300.0,4.3076477668508445e-06
860,715.0,0.01,-0.01,18921.0,0.2246171289062499,False,28,595.510009765625,38226400.0,1.5264635205481552e-06
861,720.0,0.01,-0.01,32493.0,0.23242955078125,False,28,595.510009765625,38226400.0,5.400050794250041e-07
862,725.0,0.01,0.0,682.0,0.2402419726562499,False,29,593.6699829101562,46750300.0,2.0222730481984604e-07
863,730.0,0.02,0.01,4133.0,0.24805439453125,False,28,595.510009765625,38226400.0,6.22881000772323e-08
864,735.0,0.01,-0.01,1321.0,0.242195078125,False,28,595.510009765625,38226400.0,2.0329774699136175e-08
865,740.0,0.01,0.0,2187.0,0.2500075,False,35,585.75,75988800.0,3.017806273015805e-08
866,745.0,0.01,-0.01,3350.0,0.2539137109375,False,35,585.75,75988800.0,1.1012231190106576e-08
867,750.0,0.01,0.0,320.0,0.2617261328125,False,36,593.3499755859375,38904100.0,4.6855379388341263e-08
868,755.0,0.01,0.0,548.0,0.2695385546875,False,29,593.6699829101562,46750300.0,2.2489248218550498e-10
869,760.0,0.01,0.0,1032.0,0.2773509765624999,False,29,593.6699829101562,46750300.0,6.660863467779274e-11
870,765.0,0.01,0.0,2815.0,0.2812571874999999,False,29,593.6699829101562,46750300.0,1.9288036144198282e-11
871,770.0,0.01,0.0,3214.0,0.2890696093749999,False,29,593.6699829101562,46750300.0,5.463089247968759e-12
872,800.0,0.01,0.0,5.0,0.3281317187499999,False,31,590.2999877929688,49412000.0,4.95514446215044e-15
873,810.0,0.01,0.0,7.0,0.3437565625,False,31,590.2999877929688,49412000.0,3.344698248098081e-16
874,820.0,0.01,0.0,32.0,0.3515689843749999,False,30,590.5,50032600.0,6.301847822249075e-18
875,830.0,0.01,0.0,10.0,0.367193828125,False,31,590.2999877929688,49412000.0,1.2442149292320542e-18
876,840.0,0.01,0.0,59.0,0.3789124609375,False,31,590.2999877929688,49412000.0,6.89348589367784e-20
877,850.0,0.01,0.0,30.0,0.39063109375,False,30,590.5,50032600.0,8.140328958237422e-22
878,450.0,149.19,0.0,1.0,0.5623823059082032,True,45,596.9000244140625,43006100.0,149.1122280599754
879,490.0,111.96,0.0,,0.4649711706542969,True,46,598.760009765625,37586800.0,111.22227375260479
880,500.0,96.02,0.0,48.0,0.4304256176757813,True,43,593.3499755859375,38904100.0,95.69924103813639
881,510.0,91.72,0.0,,0.3960021337890625,True,45,596.9000244140625,43006100.0,89.40847803810243
882,515.0,74.63,0.0,1.0,0.3788514263916015,True,42,585.75,75988800.0,73.12245165556106
883,520.0,78.04,9.029999,6.0,0.3622500299072265,True,35,595.510009765625,38226400.0,77.50099667660834
884,525.0,64.81,0.0,2.0,0.345435012512207,True,37,590.5,50032600.0,67.63464811538609
885,530.0,61.36,0.0,3.0,0.3287420642089843,True,36,593.6699829101562,46750300.0,65.76975365797784
886,535.0,56.96,0.0,3.0,0.3123237713623046,True,38,590.2999877929688,49412000.0,57.58056801196233
887,540.0,52.13,0.0,3.0,0.295905478515625,True,39,588.1500244140625,37084100.0,50.607724942206005
888,545.0,53.44,0.0,8.0,0.2798533929443358,True,36,593.6699829101562,46750300.0,50.93537281128988
889,550.0,49.02,4.6000023,13.0,0.2638013073730468,True,35,595.510009765625,38226400.0,47.78200427178069
890,555.0,43.87,6.200001,9.0,0.2482985327148437,True,35,595.510009765625,38226400.0,42.937187712750756
891,560.0,39.58,5.9400024,74.0,0.232856792602539,True,35,595.510009765625,38226400.0,38.17836748859884
892,565.0,34.0,0.9000015,34.0,0.2177202252197265,True,35,595.510009765625,38226400.0,33.54345763351637
893,570.0,29.75,0.0,120.0,0.2030719342041015,True,36,593.6699829101562,46750300.0,27.591965341517323
894,571.0,28.07,3.5200005,4.0,0.2001422760009765,True,39,588.1500244140625,37084100.0,22.595318424807033
895,572.0,22.36,0.0,4.0,0.1973346868896484,True,37,590.5,50032600.0,23.412151353014792
896,573.0,26.88,6.029999,2.0,0.1944660632324218,True,42,585.75,75988800.0,19.704833950069144
897,575.0,24.14,0.0,23.0,0.1888203677368164,True,36,593.6699829101562,46750300.0,23.453578346744507
898,576.0,19.43,0.0,1.0,0.1859212268066406,True,42,585.75,75988800.0,17.620677165953737
899,577.0,23.33,3.8500004,5.0,0.1832357067871093,True,35,595.510009765625,38226400.0,23.209919381086365
900,578.0,23.0,0.0,24.0,0.1804586349487305,True,36,593.6699829101562,46750300.0,21.107487922418954
901,579.0,17.15,0.0,1.0,0.1776205285644531,True,39,588.1500244140625,37084100.0,16.800649150048287
902,580.0,20.9,-0.2800007,470.0,0.1748434567260742,True,35,595.510009765625,38226400.0,20.863599972890427
903,581.0,19.92,0.0,6.0,0.1720969021606445,True,36,593.6699829101562,46750300.0,18.87700287652291
904,582.0,19.67,-0.12999916,6.0,0.1694113821411133,True,35,595.510009765625,38226400.0,19.36371787419739
905,582.5,18.29,0.75,14.0,0.1681906912231445,True,35,595.510009765625,38226400.0,18.99721689168115
906,583.0,18.58,-0.5,40.0,0.1667868966674805,True,35,595.510009765625,38226400.0,18.634191667558753
907,584.0,18.28,0.13000107,26.0,0.1641929284667969,True,35,595.510009765625,38226400.0,17.918735944301716
908,585.0,16.69,3.0200005,150.0,0.1533898138427734,True,35,595.510009765625,38226400.0,17.21767410674937
909,586.0,15.68,-0.6700001,250.0,0.148171360168457,True,35,595.510009765625,38226400.0,16.531310142912673
910,587.0,14.62,-0.8500004,116.0,0.1457604956054687,True,35,595.510009765625,38226400.0,15.85992723521332
911,587.5,15.45,0.0,41.0,0.1445398046875,True,36,593.6699829101562,46750300.0,14.483788417712447
912,588.0,14.17,-0.5799999,110.0,0.1433191137695312,True,35,595.510009765625,38226400.0,15.203786462828134
913,589.0,14.06,-0.3199997,132.0,0.1410150596618652,True,35,595.510009765625,38226400.0,14.563125607678671
914,590.0,13.07,-0.020000458,592.0,0.13868048828125,True,35,595.510009765625,38226400.0,13.938158073234774
915,591.0,12.05,-0.9499998,283.0,0.136452727355957,True,35,595.510009765625,38226400.0,13.329071924336006
916,592.0,12.0,0.17000008,191.0,0.1341944491577148,True,35,595.510009765625,38226400.0,12.736029055192603
917,592.5,11.18,-0.09000015,227.0,0.1329890168762207,True,35,595.510009765625,38226400.0,12.445567111884316
918,593.0,11.15,0.14999962,190.0,0.131997205505371,True,35,595.510009765625,38226400.0,12.159164491604429
919,594.0,10.62,0.30999947,460.0,0.129891513671875,True,35,595.510009765625,38226400.0,11.598585832258209
920,595.0,9.87,0.23999977,545.0,0.1278468563842773,True,35,595.510009765625,38226400.0,11.054372832740341
921,596.0,9.18,0.10000038,215.0,0.1258327163696289,False,35,595.510009765625,38226400.0,10.526577134644128
922,597.0,8.4,-0.20000076,293.0,0.1238490936279296,False,35,595.510009765625,38226400.0,10.0152221408905
923,597.5,8.16,-0.25,127.0,0.1229335754394531,False,35,595.510009765625,38226400.0,9.765709502327411
924,598.0,7.86,-0.089999676,303.0,0.1220485745239257,False,35,595.510009765625,38226400.0,9.520303037106032
925,599.0,6.86,-1.06,558.0,0.1202785726928711,False,35,595.510009765625,38226400.0,9.041786957658417
926,600.0,6.88,-0.01999998,1905.0,0.1186306399536132,False,35,595.510009765625,38226400.0,8.579613293730233
927,601.0,6.43,-0.03999996,364.0,0.1170132244873046,False,35,595.510009765625,38226400.0,8.1336941396346
928,602.0,5.83,-0.1500001,157.0,0.1153652917480468,False,35,595.510009765625,38226400.0,7.703914872468374
929,602.5,5.6,-0.1500001,335.0,0.1147244290161133,False,35,595.510009765625,38226400.0,7.495034742831194
930,603.0,5.14,-0.42000008,173.0,0.1140072731018066,False,35,595.510009765625,38226400.0,7.290134859148054
931,604.0,4.92,-0.17000008,419.0,0.1126492544555664,False,35,595.510009765625,38226400.0,6.892188283914834
932,605.0,4.38,-0.28999996,429.0,0.1113980462646484,False,35,595.510009765625,38226400.0,6.509885088521401
933,606.0,4.01,-0.55999994,191.0,0.1101468380737304,False,35,595.510009765625,38226400.0,6.143012016538677
934,607.0,3.47,-0.8700001,217.0,0.1092008026123046,False,35,595.510009765625,38226400.0,5.79133375255563
935,608.0,3.42,-0.16999984,439.0,0.1081021807861328,False,35,595.510009765625,38226400.0,5.454594146482293
936,609.0,3.12,-0.19000006,252.0,0.1073392489624023,False,35,595.510009765625,38226400.0,5.132517512724945
937,610.0,2.75,-0.24000001,2704.0,0.1064237307739257,False,35,595.510009765625,38226400.0,4.824809993668708
938,611.0,2.47,-0.28999996,656.0,0.1057218334960937,False,35,595.510009765625,38226400.0,4.531160976689449
939,612.0,2.2,-0.38999987,458.0,0.1050199362182617,False,35,595.510009765625,38226400.0,4.251244553812768
940,613.0,2.03,-0.3399999,581.0,0.1046232116699218,False,35,595.510009765625,38226400.0,3.9847210131467534
941,615.0,1.64,-0.15999997,1470.0,0.103677176208496,False,35,595.510009765625,38226400.0,3.4904337964446484
942,620.0,0.94,-0.18,2491.0,0.101998726196289,False,35,595.510009765625,38226400.0,2.4633225882086833
943,625.0,0.53,-0.13000005,3787.0,0.1016935534667968,False,35,595.510009765625,38226400.0,1.6951648988316066
944,630.0,0.33,-0.03999999,1652.0,0.1026701062011718,False,35,595.510009765625,38226400.0,1.1371261178179495
945,635.0,0.17,-0.060000002,1240.0,0.1047452807617187,False,35,595.510009765625,38226400.0,0.7433867289076304
946,640.0,0.12,-0.020000003,3605.0,0.1086514916992187,False,35,595.510009765625,38226400.0,0.4735600945014262
947,645.0,0.08,-0.04,2015.0,0.1123135644531249,False,35,595.510009765625,38226400.0,0.2939479359940371
948,650.0,0.06,-0.030000005,529.0,0.117196328125,False,35,595.510009765625,38226400.0,0.17779242387752703
949,655.0,0.05,0.0,731.0,0.1235439208984375,False,35,595.510009765625,38226400.0,0.1047956858082415
950,660.0,0.03,-0.01,182.0,0.1289149609375,False,35,595.510009765625,38226400.0,0.060203822725084066
951,665.0,0.03,-0.01,2291.0,0.1333094482421875,False,35,595.510009765625,38226400.0,0.033716177425835436
952,670.0,0.03,0.0,332.0,0.141610146484375,False,35,595.510009765625,38226400.0,0.018411368380828907
953,675.0,0.03,0.0,1398.0,0.149422568359375,False,36,593.6699829101562,46750300.0,0.008903831245088423
954,680.0,0.02,0.0,163.0,0.157234990234375,False,39,588.1500244140625,37084100.0,0.00349905505025061
955,685.0,0.02,-0.01,4.0,0.15821154296875,False,35,595.510009765625,38226400.0,0.0025836026678155433
956,350.0,249.41,0.0,104.0,0.8649915844726561,True,48,597.1900024414062,47388600.0,249.0250109246105
957,355.0,244.82,0.0,42.0,0.8470474279785156,True,49,596.9000244140625,43006100.0,243.79991883774835
958,360.0,239.89,0.0,202.0,0.8288591333007811,True,49,596.9000244140625,43006100.0,238.82667791413832
959,365.0,236.48,0.0,3.0,0.8109149768066406,True,50,598.760009765625,37586800.0,235.7531788605084
960,370.0,210.44,0.0,34.0,0.7929708203125,True,69,577.989990234375,49314600.0,210.7753464766077
961,375.0,213.63,0.0,21.0,1.0000000000000004e-05,True,75,582.3499755859375,34393700.0,210.41744307416081
962,380.0,161.35,0.0,9.0,1.0000000000000004e-05,True,141,531.6393432617188,42542100.0,157.46209323086032
963,385.0,180.03,0.0,7.0,1.0000000000000004e-05,True,130,560.4110717773438,50639400.0,180.85341827348668
964,390.0,194.67,0.0,38.0,0.7247341979980468,True,63,581.77001953125,42899700.0,194.45151830306605
965,395.0,196.28,0.0,23.0,0.7082548706054688,True,46,585.75,75988800.0,192.73486622828915
966,400.0,191.25,0.0,179.0,0.6911651977539064,True,42,590.2999877929688,49412000.0,192.13559875741055
967,405.0,184.02,0.0,18.0,1.0000000000000004e-05,True,75,582.3499755859375,34393700.0,180.66284047402945
968,410.0,189.13,0.0,41.0,0.6588168884277343,True,53,598.1900024414062,46444900.0,190.56284939301895
969,415.0,162.8,0.0,64.0,1.0000000000000004e-05,True,88,572.97998046875,42939100.0,161.9602234736201
970,420.0,177.59,0.0,167.0,0.6267127172851563,True,49,596.9000244140625,43006100.0,179.14778683081778
971,425.0,172.55,0.0,20.0,0.6107216662597659,True,54,595.6099853515625,47233200.0,173.1159153395621
972,428.0,157.68,0.0,1.0,0.6013223461914063,True,64,580.8300170898438,30174700.0,155.81933730903938
973,429.0,112.99,0.0,19.0,1.0000000000000004e-05,True,278,519.7935791015625,96294900.0,104.17311360450668
974,430.0,167.54,0.0,131.0,0.594730615234375,True,49,596.9000244140625,43006100.0,169.20130498360334
975,431.0,106.56,0.0,3.0,1.0000000000000004e-05,True,147,520.5533447265625,84826300.0,96.52223375529434
976,432.0,166.25,0.0,8.0,0.5882609533691407,True,49,596.9000244140625,43006100.0,167.21200861416514
977,433.0,154.2,0.0,4.0,0.5853312951660157,True,71,583.6300048828125,36439000.0,153.9837396592876
978,434.0,116.56,0.0,6.0,1.0000000000000004e-05,True,140,540.3824462890625,52333100.0,113.00710211445096
979,435.0,154.26,0.0,22.0,0.5789837023925781,True,43,588.1500244140625,37084100.0,155.19366873026246
980,436.0,91.05,0.0,7.0,1.0000000000000004e-05,True,246,506.8650817871094,46415400.0,83.47137983081967
981,437.0,96.89,0.0,54.0,1.0000000000000004e-05,True,148,515.7979125976562,146267400.0,86.02324969282154
982,438.0,160.92,0.0,24.0,0.5695843823242188,True,49,596.9000244140625,43006100.0,161.24411950590962
983,439.0,148.41,0.0,6.0,0.5666547241210937,True,46,585.75,75988800.0,148.95596525164842
984,440.0,157.58,0.0,140.0,0.5637250659179689,True,49,596.9000244140625,43006100.0,159.25482313654635
985,441.0,86.69,0.0,1.0,1.0000000000000004e-05,True,246,506.8650817871094,46415400.0,78.9013070148228
986,442.0,117.74,0.0,11.0,1.0000000000000004e-05,True,111,552.724609375,75248600.0,116.07013631338134
987,443.0,84.13,0.0,6.0,1.0000000000000004e-05,True,245,498.8357238769531,77483600.0,69.55713621098016
988,444.0,130.03,0.0,2.0,0.5513960876464845,True,57,569.8099975585938,38217000.0,128.57294794106787
989,445.0,92.39,0.0,5.0,1.0000000000000004e-05,True,147,520.5533447265625,84826300.0,82.92773097874488
990,446.0,146.15,0.0,2.0,0.5449264257812501,True,40,593.6699829101562,46750300.0,149.61944025582716
991,447.0,140.66,0.0,19.0,0.5419967675781252,True,46,585.75,75988800.0,140.9961650792116
992,448.0,142.72,0.0,2.0,0.5388229711914063,True,55,591.0399780273438,68182000.0,145.73029343305882
993,449.0,136.0,0.0,3.0,0.5967447552490235,True,81,579.5800170898438,42268000.0,134.54537950415443
994,450.0,138.04,0.0,106.0,0.5327195166015625,True,46,585.75,75988800.0,138.01124002078677
995,451.0,118.72,0.0,7.0,1.0000000000000004e-05,True,104,559.683349609375,59044900.0,113.79608679265976
996,452.0,77.17,0.0,1.0,1.0000000000000004e-05,True,246,506.8650817871094,46415400.0,69.09804139981009
997,453.0,140.64,0.0,17.0,0.5233812310791015,True,55,591.0399780273438,68182000.0,140.76031941266734
998,454.0,142.5,0.0,2.0,0.5204515728759764,True,40,593.6699829101562,46750300.0,141.65440810107532
999,455.0,132.51,0.0,63.0,0.5174608801269531,True,46,585.75,75988800.0,133.03636495399246
1000,456.0,132.04,0.0,10.0,0.5140429455566407,True,46,585.75,75988800.0,132.0413899504237
1001,457.0,144.86,0.0,16.0,0.5111132873535156,True,49,596.9000244140625,43006100.0,142.34580402308035
1002,458.0,97.09,0.0,26.0,1.0000000000000004e-05,True,111,552.724609375,75248600.0,100.28815729412906
1003,459.0,129.18,0.0,26.0,0.5052539709472657,True,46,585.75,75988800.0,129.05646498101123
1004,460.0,128.05,0.0,108.0,0.5023243127441408,True,46,585.75,75988800.0,128.0614900121309
1005,461.0,127.28,0.0,410.0,0.5280198565673828,True,46,585.75,75988800.0,127.06651505881081
1006,462.0,92.94,0.0,333.0,1.0000000000000004e-05,True,111,552.724609375,75248600.0,96.35114553784257
1007,463.0,125.1,0.0,208.0,0.5217332983398437,True,46,585.75,75988800.0,125.07656521718366
1008,464.0,124.61,0.0,19.0,0.5185595019531251,True,41,590.5,50032600.0,128.578724668103
1009,465.0,125.91,0.0,388.0,0.5154467401123046,True,43,588.1500244140625,37084100.0,125.33460990955194
1010,466.0,109.92,0.0,109.0,0.5118457019042968,True,61,568.6400146484375,60182500.0,105.74306462997464
1011,467.0,121.59,0.0,220.0,0.5087329400634766,True,46,585.75,75988800.0,121.09666600223409
1012,468.0,119.59,0.0,386.0,0.5056201782226561,True,70,583.3200073242188,34183800.0,118.89420283490256
1013,469.0,116.55,0.0,126.0,0.5024463818359376,True,69,577.989990234375,49314600.0,112.52110236927933
1014,470.0,122.5,0.0,197.0,0.4992725854492187,True,41,590.5,50032600.0,122.60560491045266
1015,471.0,117.05,0.0,296.0,0.4961598236083985,True,46,585.75,75988800.0,117.11676816790481
1016,472.0,111.94,0.0,27.0,0.4930470617675782,True,68,579.239990234375,34979900.0,110.74249141997603
1017,473.0,117.47,0.0,27.0,0.4894460235595704,True,42,590.2999877929688,49412000.0,119.47059849431753
1018,474.0,106.0,0.0,102.0,1.0000000000000004e-05,True,96,572.2999877929688,48336000.0,103.27212057652565
1019,475.0,114.11,0.0,273.0,0.4831594653320313,True,41,590.5,50032600.0,117.62800559172967
1020,476.0,120.42,0.0,39.0,0.4799856689453124,True,40,593.6699829101562,46750300.0,119.75057007621024
1021,477.0,109.18,0.0,11.0,0.4768729071044921,True,64,580.8300170898438,30174700.0,107.16224401384255
1022,478.0,101.05,0.0,6.0,1.0000000000000004e-05,True,96,572.2999877929688,48336000.0,99.32210924781799
1023,479.0,114.0,0.0,14.0,0.4705863488769531,True,40,593.6699829101562,46750300.0,116.76368351072375
1024,480.0,108.92,0.0,1374.0,0.4674125524902344,True,41,590.5,50032600.0,112.65040784482824
1025,481.0,112.59,0.0,8.0,0.4642387561035156,True,55,591.0399780273438,68182000.0,112.9285505362339
1026,482.0,105.89,0.0,22.0,0.4611259942626954,True,67,579.0399780273438,47268200.0,100.56618657456198
1027,483.0,104.11,0.0,64.0,0.4579521978759766,True,64,580.8300170898438,30174700.0,101.20519295185767
1028,484.0,102.61,0.0,41.0,0.4547784014892578,True,64,580.8300170898438,30174700.0,100.21245577400254
1029,485.0,111.42,0.0,81.0,0.4516656396484375,True,40,593.6699829101562,46750300.0,110.78991261390127
1030,486.0,95.25,0.0,0.0,1.0000000000000004e-05,True,95,571.469970703125,42100900.0,90.55381249287763
1031,487.0,103.11,0.0,1025.0,0.4449518395996094,True,43,588.1500244140625,37084100.0,103.43800797325258
1032,488.0,104.27,0.0,94.0,0.4417780432128906,True,42,590.2999877929688,49412000.0,104.53946070352282
1033,489.0,112.24,0.0,3120.0,0.4386042468261719,True,53,598.1900024414062,46444900.0,112.0201493174178
1034,490.0,108.09,7.2199936,2085.0,0.4357966577148437,True,39,595.510009765625,38226400.0,107.59836715253488
1035,491.0,107.49,0.0,290.0,0.432622861328125,True,47,593.3499755859375,38904100.0,104.87083204727242
1036,492.0,96.8,0.0,132.0,0.4294490649414063,True,43,588.1500244140625,37084100.0,98.46157586752037
1037,493.0,86.97,0.0,130.0,1.0000000000000004e-05,True,96,572.2999877929688,48336000.0,84.5579771044554
1038,494.0,86.8,0.0,209.0,1.0000000000000004e-05,True,96,572.2999877929688,48336000.0,83.57817940622067
1039,495.0,93.62,0.0,78.0,0.41992767578125,True,42,590.2999877929688,49412000.0,97.57167967969065
1040,496.0,97.83,0.0,52.0,0.4167538793945312,True,55,591.0399780273438,68182000.0,98.01974038123234
1041,497.0,104.86,0.0,145.0,0.4135800830078124,True,50,598.760009765625,37586800.0,104.47421878606684
1042,498.0,100.45,0.0,171.0,0.4104062866210937,True,49,596.9000244140625,43006100.0,101.56552605748323
1043,499.0,99.58,0.0,62.0,0.407232490234375,True,47,593.3499755859375,38904100.0,96.91224233963771
1044,500.0,97.2,4.199997,589.0,0.4040586938476562,True,39,595.510009765625,38226400.0,97.64104998637254
